,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
31959,31959,1DVWkJEjgVStgU2EbR9vpz,Lauv,~how i'm feeling~,Sad Forever,60,203520,False,0.747,0.488,5,-11.620700000000001,1,0.0607,0.456,0.0,0.0799,0.358,122.023,4,electro
15245,15245,7MKJYsiMCzQNmWaObPO4bQ,Lund,Halloween & Alternative,Broken,0,200672,True,0.83,0.583,0,-2.6676,1,0.0412,0.0563,0.0005,0.109,0.146,134.0,4,chill
113019,113019,40ozK0lCJ0EQzVGWsCNUhk,Leeland,Better Word (Live),Way Maker - Live,67,503240,False,0.432,0.524,4,-11.3373,1,0.0321,0.0289,0.0,0.682,0.183,135.956,4,world-music
60742,60742,75QStZiqRa3mIOcTUTbLv9,Bounty Killer,Reggae Gold 2003,The Greatest,20,191466,False,0.519,0.832,6,-8.4071,1,0.384,0.338,0.0,0.451,0.806,150.476,3,j-dance
17840,17840,5Ei6mYy1CBSIF8otlFft74,Andy Stott,We Stay Together,We Stay Together (Part One),18,396093,False,0.711,0.293,1,-22.893,0,0.0912,0.287,0.888,0.092,0.0798,95.066,4,club
74251,74251,0WU1hXQvd8IVWPVAPSBwCa,Mc Tha,Rito de Passá,Despedida,45,250000,False,0.698,0.609,1,-9.7591,0,0.0457,0.447,0.000793,0.122,0.448,160.039,4,mpb
24378,24378,5ZneBe25xYNfVtGeuTOicv,Omar S,Thank You for Letting Me Be Myself,She's Sah Hero Nik,9,212938,False,0.892,0.255,0,-15.164499999999999,1,0.109,0.00767,0.957,0.125,0.569,121.005,4,detroit-techno
97559,97559,6jrc99UPwMV5GMt26vkrbd,Murilo Huff,"Pra Ouvir Tomando Uma, Vol. 2",Inclusive Eu,47,159823,False,0.77,0.648,7,-5.3209,0,0.047,0.47,0.0,0.164,0.768,113.067,4,sertanejo
67239,67239,098tcbXtmI9O2zvgyvf5xy,Morat,Dulce Balada,No Termino,0,239826,False,0.702,0.749,11,-4.8659,1,0.0327,0.0443,0.0,0.0839,0.818,138.004,4,latin
31252,31252,66hayvUbTotekKU3H4ta1f,Jack Ü;Skrillex;Diplo;Justin Bieber,Skrillex and Diplo present Jack Ü,Where Are Ü Now (with Justin Bieber),74,250285,False,0.432,0.781,4,-5.2494000000000005,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,4,electro
5998,5998,1Tv2ZJbnp5IN9QOtphIUQE,Doblecero,Buda vs Hajun,Buda vs Hajun,33,229503,False,0.81,0.965,3,-6.7262,0,0.232,0.187,0.0,0.0928,0.349,114.987,4,anime
60042,60042,68n2q0d444mHKSbp0CXx7i,Vybz Kartel,PEPPERSPRAY RIDDIM,Show Me The Wine,1,155898,True,0.703,0.896,7,-1.9032,1,0.418,0.0607,0.0,0.0662,0.943,132.674,5,j-dance
52231,52231,0JgaypwjliPT9bJjfkwNCz,Eddie Noack,Presenting Eddie Noack,Dolores,16,176333,False,0.619,0.475,0,-15.6546,1,0.0339,0.755,2.85e-05,0.133,0.542,119.214,4,honky-tonk
48349,48349,1SFO7HmMLikoSqyfSM8p4g,The Vandals,Fiesta temática 90s,Aging Orange,0,119866,False,0.283,0.983,2,-9.8878,1,0.201,0.0241,0.0,0.0435,0.26,179.845,4,hardcore
75502,75502,7kyVuvhuhOGsMEAA6zr24M,Yiruma,f r a m e,f r a m e d - Piano Version,44,233000,False,0.493,0.264,8,-19.1321,1,0.0406,0.98,0.913,0.104,0.11,135.469,3,new-age
50780,50780,0FkmFVAqAJg9mPQvwlfc7g,OConnor,Río Extraño,Salí a buscar,20,187199,False,0.532,0.923,7,-3.5789000000000004,1,0.0465,0.00152,1.6e-05,0.276,0.265,122.982,4,heavy-metal
52694,52694,1tN9gKr4wdPoFsNpkI4frv,Hank Williams,The Complete Hank Williams,We're Getting Closer To The Grave Each Day,11,156733,False,0.537,0.153,0,-17.5682,1,0.0294,0.887,0.0225,0.155,0.349,92.935,3,honky-tonk
66970,66970,1B45DvGMoFWdbAEUH2qliG,Little Apple Band,The Favorite Songs Of Sesame Street,"""C"" IS FOR COOKIE",32,84305,False,0.553,0.812,3,-7.2046,1,0.0558,0.132,9.92e-06,0.0794,0.871,118.368,4,kids
52336,52336,3NUwW2FE2YupJNvVHQk61i,George Jones;The Jordanaires,Sings the Great Songs of Leon Payne,Brothers of a Bottle,15,165149,False,0.48,0.469,7,-18.0934,1,0.0359,0.588,0.000222,0.204,0.869,177.097,3,honky-tonk
49734,49734,5x9BWvLcvawwnoyFEIanI4,The Prophet,The Hardcore Archive Part 3 (1997),Why Not - Original Mix,0,172939,False,0.467,0.899,0,-9.955400000000001,1,0.0351,8.5e-05,0.904,0.144,0.098,94.978,4,hardstyle
44707,44707,6Dtq63g5m2sMIVd1Aw9ZDD,Three Days Grace,One-X,Over and Over,55,191906,False,0.434,0.763,0,-5.3599000000000006,1,0.0327,0.0283,0.0,0.153,0.249,138.941,4,grunge
98606,98606,0QCM97jGFzXZCxsWm3sgQ5,Ryan McCartan;Barrett Wilbert Weed,Heathers: The Musical (World Premiere Cast Recording),Freeze Your Brain,58,173506,False,0.499,0.45,8,-10.6613,1,0.0544,0.688,0.0,0.0645,0.36,134.932,4,show-tunes
18271,18271,4tLjqXXUEWYWefYb34xRff,Steve Rannazzisi,Breaking Dad,The 3 Year Old,24,177291,True,0.518,0.939,0,-8.0821,1,0.957,0.854,0.0,0.706,0.314,69.79,4,comedy
4709,4709,3e7aCXFfpVncLO8IzvhRlb,Dario Marianelli,Paddington 2 (Original Motion Picture Soundtrack),A Letter From Prison,50,140760,False,0.288,0.0323,10,-33.1045,1,0.0362,0.975,0.96,0.106,0.0345,112.168,4,ambient
111174,111174,2wC0qK8JN6gblb0ZJzE2d9,Tricky,Maxinquaye (Deluxe Edition),Hell Is Round The Corner,55,227066,False,0.574,0.539,0,-15.9549,1,0.177,0.336,0.00515,0.196,0.507,119.94,4,trip-hop
60590,60590,6kkV6Vw3FcUY0rhiWogtCI,Jafrass,Life Changes,Protect My Life,1,179960,True,0.676,0.49,5,-8.834800000000001,0,0.198,0.767,6.64e-05,0.254,0.334,92.401,4,j-dance
2687,2687,6OsUmsYsq6FxzWdG6Wr89X,White Zombie,Halloween Spooky Party 2022,More Human Than Human,0,269693,True,0.659,0.961,6,-7.2383999999999995,1,0.0829,0.000425,0.423,0.105,0.537,101.368,4,alt-rock
74925,74925,3qcRxk7XZRzqul1MtfKmXN,Sabrina Lopes;MAR ABERTO,"Som, Flores e Poesia (Ao Vivo)",Abre um Sorriso pra Mim - Ao Vivo,39,186311,False,0.809,0.388,9,-9.8397,1,0.0304,0.561,0.0,0.181,0.502,121.959,4,mpb
81847,81847,1JtDiIzloMWhSatzhaoJPf,Sam Smith,Weihnachtspop 2022,Have Yourself A Merry Little Christmas,1,170964,False,0.438,0.178,5,-12.2226,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop
52017,52017,4CfXi5WZ4niZDvuLDIZqvg,Hank Williams;Drifting Cowboys,I Saw The Light (Expanded Undubbed Edition),Calling You,23,175226,False,0.659,0.42,2,-10.3389,1,0.0248,0.542,2.7e-05,0.105,0.93,95.927,4,honky-tonk
26698,26698,2yfgCNaG08TeE4Db1Utt5b,Germaine Franco,Encanto (Trilha Sonora Original em Português),El Camino De Mirabel,20,129826,False,0.666,0.622,2,-13.8216,1,0.0323,0.442,0.954,0.131,0.593,99.977,3,disney
88167,88167,1y1eDjSCubcNWNVQE9Tj2w,KAROL G;Mariah Angeliq,Frescura y Perreo,EL MAKINON,1,209160,False,0.689,0.705,0,-4.1912,0,0.102,0.256,1.06e-06,0.108,0.456,89.109,4,reggae
66428,66428,77QxpaUsmWAodqmPih5UiB,Christopher Zondaflex Tyler,Mr Chris' Hip Hop for Tots,Dust Yo Shoulders,11,168908,False,0.927,0.631,1,-19.0463,1,0.127,0.0075,0.0,0.0612,0.627,114.99,4,kids
94745,94745,16Y57khG1n4LeZl9BnzfYC,Justin Stone,MAYBE NEXT YEAR,STARS,56,120000,True,0.6,0.454,2,-17.4187,1,0.111,0.1,0.000432,0.111,0.201,159.971,4,sad
63495,63495,2c0EWHhuCALHaSwzaTkR6z,Paté de Fuá,Cien Años,Cien Años,36,205794,False,0.804,0.631,5,-10.5222,1,0.0371,0.162,3.85e-05,0.22,0.919,94.977,4,j-rock
100309,100309,5iEKErDO4yZX10ouuSPSG7,Los De Abajo;Ely Guerra,Tu Sonrisa,Tu Sonrisa,37,197181,False,0.687,0.72,0,-7.2163,1,0.0286,0.301,0.0715,0.0907,0.68,129.992,4,ska
12599,12599,0fTRcNCi7ox0PRfHpjtznl,Aaron Kwok;Beta Soul,郭富城精選2006,愛的呼喚,21,233373,False,0.557,0.635,2,-7.8897,1,0.0244,0.0872,0.0017,0.103,0.197,80.018,4,cantopop
94072,94072,3UkPmK7Sk0wuLXzVnQihva,Promoting Sounds;Rxseboy;SadBoyProlific,Memory,Memory,66,134608,True,0.748,0.694,1,-9.9008,1,0.0861,0.0616,0.000167,0.331,0.197,115.044,4,sad
58457,58457,3tZg5LxZIBDZLujWhA9UON,Promo,System Feedback - Promofile Classic 003,Vicious Circle,25,256920,False,0.605,0.987,1,-3.1369,0,0.258,0.39,0.00132,0.117,0.111,142.838,4,industrial
4118,4118,2m2GJpBjQNNphaCgBeoj7R,Stephan Moccio,Fracture,Fracture,69,207640,False,0.324,0.0186,2,-36.7224,1,0.0476,0.99,0.934,0.105,0.126,85.297,4,ambient
6351,6351,7xWgCUckC7bAQfrXGZ8l5e,Sodom,M-16 (20th Anniversary Edition),Napalm in the Morning (2021 - Remaster),10,356973,False,0.255,0.862,2,-7.3281,1,0.0505,7.13e-05,0.0444,0.103,0.446,151.611,3,black-metal
107496,107496,07hB8Pkp7BSXrdW7Ctf8Vu,Kite,Kite at the Royal Opera,True Colours - Live at the Royal Opera,27,378733,False,0.246,0.639,7,-7.818200000000001,0,0.0307,0.0118,0.039,0.269,0.0528,93.789,4,synth-pop
83759,83759,6NOWq0oeufS8jQTv1zrZ0I,Swedish House Mafia;Mapei,Paradise Again,Time (feat. Mapei),59,281210,False,0.777,0.696,10,-10.1517,0,0.166,0.0209,0.598,0.341,0.529,129.026,4,progressive-house
49583,49583,3j3VJZGDs46BAwByN636Ek,Hardstyle Masterz;Max Enforcer,Light Of The Dark,Light Of The Dark - The Blackout Mix,21,427340,False,0.674,0.727,6,-7.901400000000001,0,0.152,0.00394,0.71,0.0809,0.0744,148.004,4,hardstyle
45732,45732,2cdBD7mHvHTpIFnvxpPI86,Keola & Kapono Beamer,Honolulu City Lights,Kamakani Ka Ili Aloha,21,208626,False,0.368,0.0999,0,-23.1387,1,0.0429,0.931,0.000237,0.102,0.25,107.748,4,guitar
113380,113380,7GI4rfvBq7dxCktVuMRnSH,Hillsong Worship,A Beautiful Exchange (Live),Forever Reign,43,343893,False,0.172,0.599,0,-9.919,1,0.0332,0.188,0.00019,0.339,0.0687,83.016,4,world-music
54998,54998,1opQV8d4FIKwMysaAz0Mj8,Mouse On Mars,Autoditacker,Schnick Schnack Meltmade,11,362866,False,0.834,0.615,6,-16.6413,0,0.056,0.0343,0.771,0.114,0.386,121.079,4,idm
103881,103881,4wJbCmB4ldmHdE17RnWFwa,Seinabo Sey,LUGNA HITS,Blessed,0,191604,False,0.483,0.404,7,-14.933100000000001,1,0.13,0.73,2.03e-05,0.0878,0.311,117.745,4,soul
16990,16990,7eLOzWaZQ6nwC0hzkyAecf,Wolfgang Amadeus Mozart;Academy of St. Martin in the Fields;Sir Neville Marriner,Mozart - A Classical Dawn,"The London Sketchbook, K. 15a-ss (arr. and/or orch. E. Smith) - Three Contredanses: in F, K.33B (added by E. Smith)",9,76000,False,0.432,0.0223,5,-41.0202,1,0.0555,0.983,0.875,0.178,0.921,180.084,4,classical
56386,56386,1MsvUHdve8OkMWmI8J5NXh,M.I.A.,TOKYO - HALLOWEEN -,バッド・ガールズ,0,227520,False,0.638,0.912,1,-3.4073,1,0.0616,0.00104,0.0,0.097,0.343,143.441,4,indie-pop
72128,72128,3nVDri6Ynugk3G7URhdRFD,The Plot In You,FEEL NOTHING (RESET),FEEL NOTHING,38,216826,True,0.45,0.827,4,-6.9147,0,0.07,0.00443,0.0,0.12,0.263,144.07,4,metalcore
59158,59158,0hmsEGWiKM27CJUTSDROJh,Saint Abdullah,Zeynab,Zeynab,5,230000,False,0.573,0.626,8,-13.828100000000001,0,0.0525,0.7,0.0,0.143,0.14,79.958,4,iranian
93532,93532,7yiy2i0LoHczfHAyc3GYLy,Yuri Morfessi,Золотой фонд 19го века,Вахта кочегара,0,186200,False,0.365,0.291,11,-12.0809,0,0.0579,0.996,0.0865,0.33,0.484,84.303,5,romance
19444,19444,5UYYKTnYTvNqLWMJtw6O6Q,Travis Tritt,Country Car Hits,Take It Easy,0,213706,False,0.633,0.876,7,-6.773000000000001,1,0.0276,0.0116,0.0,0.0537,0.738,140.971,4,country
20503,20503,1tGq9MNEmWGevwtiBCdrbk,Charlie Puth;Jung Kook;BTS,CHARLIE,Left and Right (Feat. Jung Kook of BTS),66,154486,False,0.881,0.592,2,-6.3674,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,dance
35432,35432,5kIT3tcYmokpAXuZ6yRyav,Silvanno Salles,Água de Chuva,Água de Chuva,41,241070,False,0.673,0.531,10,-17.7229,1,0.0429,0.8,0.0,0.145,0.726,138.998,4,forro
51519,51519,1vSXwYeKnzsVvekSpqVabx,Ajay-Atul;Shreya Ghoshal,Agneepath (Original Motion Picture Soundtrack),Chikni Chameli,62,301586,False,0.693,0.956,1,-6.5156,0,0.071,0.289,0.0,0.294,0.665,90.005,4,hip-hop
44779,44779,44RW9FEY76mLQCRQUjT0Zt,Blind Melon,Blind Melon,Change,62,221866,False,0.433,0.46,2,-13.573300000000001,1,0.0343,0.606,4.36e-05,0.175,0.536,77.525,4,grunge
8285,8285,3tI3SEykqxq2ielVBTWkpo,Thin Lizzy,70s Christmas Party,The Boys Are Back In Town,0,263146,False,0.457,0.87,8,-6.3778,1,0.0711,0.292,1.67e-06,0.117,0.694,81.095,4,blues
295,295,2fSIF8CJhoc9CJhF9vJDXp,Ray LaMontagne,Trouble,Jolene,64,250866,False,0.588,0.142,7,-19.7548,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,4,acoustic
29835,29835,42xnrDAQcU0208y6iGR5Ls,William Black;HALIENE;Thomas Laurent,Pieces,Only One I Need,38,206197,False,0.554,0.637,1,-4.8308,1,0.0319,0.512,0.0,0.12,0.183,142.057,4,dubstep
45757,45757,5Ux4iEf1cfobC7ezcBKg2l,Ichika Nito,Awakening,Transformed,39,76554,False,0.596,0.113,9,-15.47,0,0.074,0.93,0.954,0.101,0.145,65.028,4,guitar
103970,103970,7s1upm7yr7ZjrzXMwHawtG,Marvin Gaye;Kygo,Sexual Healing (Kygo Remix),Sexual Healing - Kygo Remix,64,368316,False,0.689,0.68,0,-9.3548,0,0.0427,0.321,0.0211,0.0431,0.646,100.987,4,soul
21062,21062,4iSWQ5Eadn5tZvvG9XNzYN,Charly Black,You're Perfect,You're Perfect,57,196973,False,0.817,0.855,7,-4.2666,0,0.244,0.318,0.0,0.0517,0.783,104.909,4,dancehall
60900,60900,0wxB0eg4ZNoErbz6Gi4CyW,Spice,Love Triangle (Pum Pum),Love Triangle (Pum Pum),41,166200,True,0.71,0.472,7,-15.698800000000002,1,0.513,0.0677,0.0,0.0783,0.755,130.438,5,j-dance
64138,64138,5IztFgMSB1QcVh5UXEbZgF,Ella Fitzgerald;Louis Armstrong,World's Best Christmas Playlist,Cheek To Cheek,0,353647,False,0.665,0.443,0,-10.498800000000001,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz
29233,29233,7x0a4QdO76GeTNQNMqHyHR,Isolated,Circus,Circus,37,196000,False,0.655,0.589,8,-8.9427,1,0.0659,0.491,0.029,0.0979,0.186,179.956,3,dubstep
27479,27479,4VdP7DXnWGS7ReVLlDZrOy,Calyx & TeeBee,All or Nothing,Scavenger,18,305267,False,0.538,0.86,7,-7.243600000000001,1,0.179,0.00272,0.492,0.316,0.364,172.015,4,drum-and-bass
28799,28799,37fnhRfjJMRJdsCPDSK13G,The Congos,Heart Of The Congos,Solid Foundation,26,269640,False,0.793,0.258,0,-22.1819,1,0.0731,0.00532,0.103,0.0945,0.706,135.774,4,dub
58468,58468,524Hl6lEjcLUGbBYiRzh6q,Celldweller,Satellites,A Matter of Time,33,362482,False,0.426,0.966,2,-6.9459,1,0.0586,0.0001,0.00196,0.109,0.524,145.094,4,industrial
79713,79713,25h6NHq2mLaiupkc0XDuBa,Akira Kosemura,Kioque,Kioque,58,130045,False,0.448,0.107,5,-30.0989,1,0.0321,0.951,0.921,0.111,0.2,139.33,4,piano
19174,19174,1Jp4sSVE8NlhjTJ9PY6MTh,Blake Shelton;Gwen Stefani,Laidback Country,Happy Anywhere,0,171026,False,0.606,0.737,8,-7.468500000000001,1,0.0321,0.134,0.0,0.057,0.65,82.966,4,country
43140,43140,6Z3z1dmp8Gw7Pq0NRbNiRR,Luciano Claw,Por Amor a Ti,Creio Que Tu És a Cura,36,329040,False,0.452,0.659,9,-6.099600000000001,1,0.0349,0.582,0.0,0.0631,0.508,150.056,4,groove
74277,74277,0dQfSf8Fxh5npCsCv6R6iQ,Elis Regina,Elis (Remastered),Casa No Campo - Remastered 2021,44,171530,False,0.509,0.368,0,-12.4943,1,0.0573,0.317,1.67e-06,0.281,0.16,119.552,4,mpb
83548,83548,3Ct8NiRoh0OqFhTTsrwkEc,John De Sohn,Made For You,Happy Kids,57,177209,False,0.603,0.65,11,-7.6024,1,0.0477,0.0102,0.0,0.243,0.678,124.068,4,progressive-house
93817,93817,0HsBgPFxxuuWIrXmwsU838,Oleg Pogudin,Жаворонок,Динь-динь-динь,1,178440,False,0.33,0.0451,4,-28.2854,0,0.0336,0.81,0.0239,0.102,0.218,96.056,4,romance
58633,58633,37IcFA0ErXrprhBWk6eG2F,Dulce Liquido,Shock Therapy,Humid Dreams,23,276013,False,0.508,0.987,1,-7.3580000000000005,1,0.0846,0.00153,0.692,0.125,0.242,137.995,4,industrial
75725,75725,6zm90cM96MIInnf60syL5c,Aine Minogue,The Twilight Realm,Aisling,22,196666,False,0.322,0.103,2,-27.303900000000002,1,0.0354,0.972,0.918,0.121,0.0702,90.34,3,new-age
43366,43366,4LB264fAdV4BPK99w4UMxl,Meshuggah,Koloss,Demiurge,53,372866,False,0.207,0.945,1,-6.8601,1,0.0787,3.26e-05,0.79,0.0947,0.0399,113.254,3,groove
31198,31198,7wKuYBIJUQMqcZTlxvnNbU,Swedish House Mafia;John Martin,Larga Vida al Electro,Don't You Worry Child - Radio Edit,0,211360,False,0.609,0.83,11,-4.1977,0,0.0552,0.117,0.0,0.18,0.478,128.986,4,electro
46013,46013,0uXKvyCtukUSVFfHo7YFdV,The Viper;Korsakoff,Temptation,Temptation - Original Mix,30,268279,True,0.566,0.963,0,-4.4707,1,0.0903,0.132,4.57e-06,0.379,0.38,160.068,4,happy
59926,59926,7cuDrQljt6lftUsO4WHyRx,Kiawasch Sahebnassagh,Moments,"March 27, 2002",0,414133,False,0.35,0.0512,9,-34.8374,1,0.0437,0.983,0.889,0.114,0.0768,132.721,5,iranian
55321,55321,4I5Xcdu5Hnki1aP0Uxbs4n,Pritam;Arijit Singh,Barfi! (Original Motion Picture Soundtrack),Saawali Si Raat,53,308253,False,0.485,0.291,9,-20.1305,1,0.04,0.616,0.000345,0.238,0.195,139.859,3,indian
26827,26827,67Wp7KxeAiTt6f8DlvdtQs,Cameron's Bedtime Classics,Lullaby Duets,The Itsy Bitsy Spider,19,70453,False,0.355,0.252,8,-17.6202,1,0.0356,0.924,0.895,0.116,0.609,162.05,3,disney
98625,98625,46hvFpMkOFxC8YxNwEgLwD,Spotlight Musicals;Mathias Edenborn;Dennis Martin;Christoph Jilo,Die Päpstin - Das Musical,Ein Traum Ohne Anfang Und Ende,22,230452,False,0.334,0.395,5,-11.832600000000001,1,0.043,0.361,0.0,0.146,0.176,150.777,3,show-tunes
84310,84310,6cA1usDL8nTHeSgFewQat3,The Velvet Underground,The Velvet Underground (45th Anniversary),After Hours,60,127453,False,0.608,0.152,7,-27.285700000000002,0,0.172,0.836,0.0,0.182,0.472,120.834,4,psych-rock
7271,7271,4Tq67NoURP09ccbdMXka25,Greensky Bluegrass,All for Money,Courage for the Road,26,542587,False,0.341,0.553,0,-15.745600000000001,1,0.028,0.341,0.595,0.107,0.637,151.743,4,bluegrass
80622,80622,5fq7CGNYZKJm38HbLwMg9h,Kumar Sanu;Alka Yagnik,Yes Boss (Original Motion Picture Soundtrack),Ek Din Aap,59,266066,False,0.462,0.375,4,-17.1392,1,0.0309,0.642,0.0,0.189,0.612,145.35,3,pop-film
8492,8492,5zG7R9h44h2G7w6PYVlkMo,Slank,Lagi Sedih,Tonk Kosong,42,189074,False,0.722,0.439,7,-14.635399999999999,1,0.0317,0.292,0.0,0.0623,0.867,110.21,4,blues
68110,68110,2ldVpRwLjfUWCDqrjNQYWt,Daddy Yankee;Bad Bunny,Perreo en Halloween,X ÚLTIMA VEZ,3,192477,True,0.812,0.855,7,-4.8425,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,latino
74537,74537,2dfPHiT5r0n6OmmbDXJxAP,Nando Reis,Muito Estranho: Turnê Voz e Violão (Ao Vivo no Rio de Janeiro),Muito Estranho: Turnê Voz e Violão (Ao Vivo no Rio de Janeiro),41,326675,False,0.521,0.278,4,-11.423100000000002,1,0.0403,0.808,4.36e-05,0.693,0.191,94.301,4,mpb
44992,44992,0bORa4VpL8NzyMXEI6UFGK,Foo Fighters,"Echoes, Silence, Patience & Grace",Long Road To Ruin,60,224880,False,0.401,0.888,0,-4.9309,1,0.0401,0.000367,0.0,0.12,0.365,146.781,4,grunge
98475,98475,2DT98rqHC9JY5Mqzpn6neH,Mindi Dickstein;Jason Howland;'Little Women' Original Broadway Cast,Little Women - The Musical (Original Broadway Cast Recording),Could You?,24,197733,False,0.626,0.286,8,-11.644100000000002,1,0.069,0.908,0.0,0.112,0.502,112.014,4,show-tunes
48502,48502,3UYuDTslR35thjQzaVwRMe,Nas,God's Son,Get Down,63,244253,True,0.835,0.718,1,-8.326500000000001,1,0.232,0.0424,0.0,0.258,0.507,94.387,4,hardcore
2299,2299,5XEYNhZdOT7QUfoXxVSdbu,The Verve,Обратно в клас - rock,Bitter Sweet Symphony - Remastered 2016,0,357266,False,0.356,0.917,9,-7.8065,1,0.0487,0.0336,0.0,0.406,0.523,171.172,4,alt-rock
17738,17738,6zSuCSwHwTzMljf78Y6cdW,Noisecream,"Robocream (Original Roboquest Soundtrack), Pt. 2",Sector,15,161892,False,0.594,0.939,5,-5.0596,0,0.17,0.000143,0.827,0.361,0.369,171.958,4,club
97608,97608,78G1d22he1AXuUN2GHtULh,Gusttavo Lima,O Embaixador (Ao Vivo),Conta Gotas - Ao Vivo,46,148691,False,0.58,0.903,0,-2.7495000000000003,1,0.088,0.224,0.0,0.484,0.938,171.827,4,sertanejo
26830,26830,7jPTm3oX0cBQK6lkFmuJrc,Laus Høybye;Krummerne,Krummerne 2,Havregryn,19,176733,False,0.807,0.594,0,-13.573300000000001,1,0.0292,0.0687,0.0,0.114,0.853,123.783,4,disney
18821,18821,5syD7i4x8dN14yh3W7ppwf,"Joey ""CoCo"" Diaz",Sociably Unacceptable,The Bidet,21,133846,True,0.654,0.657,11,-15.5402,0,0.936,0.802,0.0,0.818,0.854,83.88,4,comedy
54630,54630,2Ko5mZOF2ro5H64ruylmvD,Kettel,Ibb & Obb (Original Soundtrack),Secret Mersken,10,133825,False,0.32,0.13,1,-23.2817,0,0.0342,0.936,0.944,0.105,0.0613,65.57,4,idm
105417,105417,7D7Td9LdpGewB43wi7lADP,Wibke Komi,Catch The Wave,Catch The Wave,10,125217,False,0.903,0.249,9,-16.9858,0,0.0896,0.906,0.794,0.099,0.475,91.895,4,study
111730,111730,6aCvc7EIlC03S2o8XALe57,A Forest Mighty Black,Compost Community,Sunday City Sequence,18,361813,False,0.676,0.777,1,-9.360000000000001,1,0.0344,0.0202,0.856,0.149,0.554,101.299,4,trip-hop
77855,77855,6gfaVnV9igJIfdUx3jj3B7,Marvvila;Rebecca,Marvvila na Área (Ao Vivo),Pantera Negra - Ao Vivo,42,150212,False,0.66,0.866,1,-9.3145,1,0.0358,0.698,4.26e-06,0.947,0.96,163.977,4,pagode
110678,110678,0o6V0Ij0wf7nZiTxPTiWgQ,Gareth Emery;Gid Sedgwick,California,California,49,191994,False,0.479,0.792,8,-12.3747,1,0.0412,0.00164,5.1e-05,0.123,0.183,150.052,4,trance
85811,85811,4uT1leY76vDaNl88JABqic,Thermo,Ancestros,Tu Nombre,36,286797,False,0.532,0.945,8,-3.8727,1,0.0544,0.0379,0.00113,0.213,0.675,152.964,4,punk-rock
91778,91778,6guvPOlxqTnKyBTcwmKcH8,John Lennon;Yoko Ono;Wiener Sängerknaben;WienerWunderAllerlei;Gerald Wirth,Klassische Weihnachtsmusik,Happy Christmas (War Is Over),0,233053,False,0.211,0.307,6,-17.5786,1,0.033,0.434,0.000136,0.113,0.503,177.363,3,rock
95496,95496,1MIfJSBqnWK7XqwbDvs6hZ,Orquesta Inmensidad,La Salsa de Hoy,La Distancia,30,365120,False,0.53,0.562,0,-9.698,1,0.0374,0.759,6.69e-06,0.0976,0.894,102.835,4,salsa
79609,79609,424kxlBHkHVxwwMkDlPp1s,Maru Gomes,Esthetic,Esthetic,58,147702,False,0.364,0.0393,4,-37.4569,1,0.0374,0.995,0.865,0.0897,0.195,95.027,4,piano
45495,45495,4AfpcvONlD0RHczbkmIBOs,William Luna,Desde el estudio,Linda wawita,25,199626,False,0.615,0.744,10,-10.1972,1,0.156,0.191,0.0,0.3,0.962,97.874,4,guitar
4938,4938,5nsLvUjkuieHOsDyLuhel1,Brian Eno,FOREVERANDEVERNOMORE,Sherry,39,205920,False,0.263,0.0639,6,-27.4937,1,0.0383,0.907,0.884,0.108,0.0537,74.584,3,ambient
77941,77941,4i7h5BepuFzLFM6Rz2O1kI,Ferrugem;Marcos & Belutti,"Prazer, eu sou Ferrugem (Ao vivo)",Flashback (Participação especial de Marcos & Belutti) - Ao vivo,41,180191,False,0.445,0.445,0,-9.4055,1,0.031,0.871,0.0,0.417,0.601,86.506,5,pagode
15114,15114,7cUPrTfP6VNOK22pZNEwbq,KAYDEN,But You Love It,But You Love It,49,188031,False,0.757,0.437,4,-8.0145,1,0.0381,0.796,6.34e-06,0.397,0.52,126.961,4,chill
43067,43067,2SgbR6ttzoNlCRGQOKjrop,Pantera,Cowboys from Hell,Cowboys from Hell,72,243533,True,0.415,0.908,2,-12.611300000000002,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,4,groove
60413,60413,0772caGrzvNffFTNeJ1zlV,Jahvillani,Nuh Reason,Nuh Reason,22,197340,False,0.733,0.492,6,-8.6736,1,0.457,0.0686,0.0,0.145,0.653,186.08,4,j-dance
105805,105805,6HMT16Rk6JTTQ2LuYLHVRb,Overklig,Nattsudd,Nattsudd,26,156642,False,0.673,0.18,5,-16.6933,0,0.0581,0.352,0.898,0.107,0.186,69.979,4,study
39228,39228,45s4AQmANhxHbIF9S0900V,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 15, Pantalon et Colombine (Live in Japan, 2022)",0,56360,False,0.295,0.195,5,-29.159,0,0.0457,0.994,0.916,0.205,0.496,131.893,5,german
